customer_tweet_id,previous_context,customer_message,apple_tweet_id,apple_reply,created_at
2283680,"@663667 That's a great question. The iPhone is designed with an optimal temperature range, and while it can be used in temperatures outside of this range, you might find it behaves oddly. This article covers those specific ranges: https://t.co/otCvUAaFQq","@AppleSupport I understand it can have an effect on the battery, but the touch screen? I have had every iPhone from the 3G up to this one and none have behaved so poorly in -10°C",2283682,"@663667 We'd like to take a closer look at this with you to better determine what's happening. Let's continue chatting via DM. Tell us which specific version of iOS is currently installed, along with whether the behavior occurs in multiple apps. https://t.co/GDrqU22YpT",Sat Nov 11 04:04:02 +0000 2017
2709972,,@AppleSupport nightstand mode isn’t activating on my Apple Watch S2. watchOS 4.0. Have done multiple power cycles. Disabled/re-enabled. Help?,2709971,@760959 We're happy to help you get this working as expected. What iOS version are you using on the iPhone?,Mon Nov 20 01:26:28 +0000 2017
1966829,"@582867 @115858 Freezing, crashing, screwing everyone's visual voicemail, killing battery performance, you name it, I've seen the problems at work with it..",@582868 @115858 Yeah I noticed I’m charging my battery nonstop and it’s still not getting full.,1966828,@582867 We'd like to look into the battery concerns with you. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,Tue Oct 31 04:40:53 +0000 2017
2276347,,"@AppleSupport help me apple, your my only hope. I reinstalled the native mail app but can't use it. This screen comes up and that is all. https://t.co/SHf5hhSqn5",2276345,@662070 We want to help! Which software version is this occurring on?,Sat Nov 11 00:16:51 +0000 2017
859189,,@AppleSupport Sent you a DM about issues I'm having with the new iOS.,859188,@324004 We got your DM and will be replying there.,Mon Oct 09 15:05:30 +0000 2017
465489,,@115858 why does it take my phone FOREVER to do anything after iOS 11? The 6s isnt even old. I don’t want to buy your shit products nonstop!,465488,@123166 Thanks for reaching out. We're here to help. DM us so we can look into this with you: https://t.co/GDrqU22YpT,Fri Dec 01 04:11:28 +0000 2017
2801469,,@AppleSupport I upgraded iMac to Sierra and now no admin passwords are accepted for login to the OS. Can you help? It's essentially bricked at this point,2801466,@781516 We understand you need to get logged in. Are you using an Apple ID account to sign in? https://t.co/QnMgELDQi7,Wed Nov 22 00:40:22 +0000 2017
1060562,,This OS 11 operating system eats battery for breakfast. Thanks @115858,1060561,@370401 Thanks for reaching out. Which iPhone are you currently using? Please DM us. https://t.co/GDrqU22YpT,Mon Oct 23 13:01:26 +0000 2017
241461,,Hey uh @115858..why is it that my phone is plugged into my charger but my battery percentage is actually going down???,241460,@173327 We'd be happy to work with you to get to the bottom of this. Are you using the Apple charger that came with the iPhone? DM us: https://t.co/GDrqU22YpT,Mon Oct 09 12:53:05 +0000 2017
556965,,@AppleSupport what is this? https://t.co/q71XY4UEkx,556963,@222318 Let's look into this. Which iPhone do you have?,Sat Dec 02 18:34:38 +0000 2017
1648470,,Excuse me @AppleSupport @2531 when will the nonsense with capital i turning into a little box with a question mark stop?,1648471,@503605 We're happy to address your concerns. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 15:21:10 +0000 2017
246542,,People continue to disturb me when my phone is on do not disturb. Why? @AppleSupport @115858,246541,@174560 We want to help. DM us with more detail and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 05 13:52:45 +0000 2017
358915,,@AppleSupport is there a way (other than swapping sims) to see if a used iPhone is both unlocked and safe to purchase?,358914,"@201000 Great question! Take a look at this link: https://t.co/yFrcT36syx
Checking with the carrier would also be a good route.",Sun Oct 08 11:06:47 +0000 2017
489725,,iPhone 8 users! Does your phone freeze a lot? Especially when you have earphones in? Like you unplug them and suddenly it works again? I’m on my second iPhone 8 and they’ve both done it. @AppleSupport,489723,"@231641 Hello Michael, we'd be happy to look into this with you. Are you using the EarPods that came with your iPhone or a different set? Also, what iOS version are you using?",Fri Dec 01 15:03:05 +0000 2017
656315,,@AppleSupport every now and again when I unlock my new iPhone X it restarts my phone. How can I fix this?,656314,@276150 Congrats on the new iPhone X. We'll be happy to work with you to get things working as expected. Can you DM us the exact version of iOS 11 you are running? Do you see anything on the screen such a spinning gear when the iPhone restarts? https://t.co/GDrqU22YpT,Wed Nov 22 22:23:54 +0000 2017
376843,,"Dear @115858 plz let me go 2 updates back My 7+ runs terrible now. Freezes nonstop, battery drains in 30 mins, Bluetooth disconnects &amp; more🙄",376842,@205411 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT,Mon Oct 09 02:28:21 +0000 2017
593519,,Anyone know how to disable message blocking on iPhone 5s this shit is pissing me off @AppleSupport I already called my provider they didn’t do shit to help,593518,@260532 Here's some information about message blocking on your device. https://t.co/rYxZGDk3Lz,Sun Dec 03 17:14:38 +0000 2017
2349352,,@115858 your update sucks and i’m tired of my i changing to i️,2349351,"@679102 We understand the concern. iOS 11.1.1 has been released and addresses those issues. We'd recommend backing up and updating to the latest version: https://t.co/ahjigcvFRG
After updating, let us know if the issue persists.",Mon Nov 13 16:27:29 +0000 2017
1918482,,My Phones Been On Charge Since 9pm &amp; It’s Only On 50% Come On @AppleSupport What’s The Problem 😤😤,1918481,"@571360 We can help with battery life.  Could you Direct Message us, and let us know what country you're located in? https://t.co/GDrqU22YpT",Thu Oct 26 08:26:47 +0000 2017
1626562,,"@AppleSupport why is it that whenever I type “I”, weird stuff shows up? Is this from the new iOS update?",1626561,@327479 Thanks for reaching out to us for support. Please check out this link for help with your issue: https://t.co/gKAEL4wRnw,Sun Nov 05 14:10:27 +0000 2017
1417413,Apple why tf everytime I️ type I️ some other bullshit pops up,See what is this shit @115858 https://t.co/Uz9JElCb3z,1417412,@__uniq__ We'd like to help with that. Move to DM with us and we'll get started. https://t.co/GDrqU22YpT,Thu Nov 02 02:33:30 +0000 2017
1342755,,@AppleSupport my messages app keeps crashing on my iPhone 7 and won't allow me to send messages to certain contacts. Please help!,1342754,@433162 We're here to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,Mon Oct 16 11:14:35 +0000 2017
2176446,@637999 What happens after these three tones? Does the Mac start up?,@AppleSupport It does not start up. The three successive tones keep repeating.,2176447,@637999 Send us a DM and we'll continue working with you there. https://t.co/GDrqU22YpT,Thu Oct 19 14:57:18 +0000 2017
2230661,@650950 That's certainly not what we want happening. Which version of iOS 11 is installed? Are all your apps up to date?,@AppleSupport 11.0.3.  All app are up to date.,2230663,"@650950 Thanks. Send us a DM with the country that you are located in, and we will proceed from there. https://t.co/GDrqU22YpT",Thu Oct 19 18:39:58 +0000 2017
2117210,"Mr. @116333 and @115858, I'm not sure what you're doing, but it's simply not acceptable that my #iPhone 6+ slows to a snails  pace after the latest #iOS update. This can't continue. #UnhappyCustomer  #Apple",@622781 @116333 @115858 Same thing happened to my 5s and now 6-brick slow. Battery out in 1-3 hrs intermittent use.,2128176,@626529 We got you and want to see how we can help. DM us with which iOS version you're using and we'll see what we can do. https://t.co/GDrqU22YpT,Wed Nov 08 18:51:55 +0000 2017
2493780,,iSO 11.1.1 has turned my iPhone 6 into a piece of junk. batt % drops quickly.  Recharge 5x daily now. Apps open so slow now. @AppleSupport,2493778,"@711865 Battery life is essential for the enjoyment of your iPhone; we'll do all we can to help. To start, let us know in DM if this issue began with iOS 11.1.1 or if it was present before the update: https://t.co/GDrqU22YpT",Wed Nov 15 18:13:53 +0000 2017
1776259,,is this real or spam @AppleSupport https://t.co/6URquCEPMm,1776258,@533773 You are right to question this email. Here's how to identify and report phishing emails: https://t.co/LNMCdqt6fD,Tue Nov 07 23:14:59 +0000 2017
507848,"Again?!? @115911 @TMobileHelp @AppleSupport had major issues with my iPhone 7+ with weak/slow cell service, and still notice issues with my iPhone X, I also have a iPhone X with Qualcomm modem in it and works much better...please advise... https://t.co/bFHu4lJf1k","@115911 @TMobileHelp @AppleSupport @AppleSupport my carrier will not help me, seeing how you guys are selling them the phone with the issue I would need to replace it with you guys, having major issue with signal vs the iPhone X with Qualcomm modem in it...please advise @115858",564008,"@236609 DM us some details on the issue you’re noticing with signal and your iPhone. We’ll meet you there, so we can work towards a resolution together. https://t.co/GDrqU22YpT",Sat Dec 02 23:54:16 +0000 2017
1474736,,"My iPhone6 was generally fine until the iOS update crashed it. Now I have NO battery life. What gives, @115858?",1474734,@462355 We'd like to help as best as we can. What version of iOS are you currently running? We recently released iOS 11.1.,Thu Nov 02 19:05:42 +0000 2017
637450,,Yo @115858 so yall sending updates every week but not one of them fixes the fact that my apps continuously crashing/freezing? 🤔,637449,@271145 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,Wed Nov 22 19:07:12 +0000 2017
2320616,,@AppleSupport My Notifications aren’t popping up.,2320614,"@672547 Hey, we'll take a look at the notifications to see what's going on. First, can you tell us which notifications you're referring to? Also, which device are we working with and what's the software version?",Mon Nov 13 05:20:48 +0000 2017
2280946,,.@115858 software update still doesn’t fix the “I” conundrum. #iOS11,2280945,@663044 We'd like to look into this with you. Let's meet up in DM to continue: https://t.co/GDrqU22YpT,Sat Nov 11 17:42:02 +0000 2017
2795494,,How has @115858's engineering gone so to shit that i’m panicking about not having a charged computer in an hour and a half and it’s at 100% right now. I shouldn't need to carry around a charger 24/7 in order to accomplish tasks on a $1300 piece of equipment.,2795493,@780078 Having a reliable battery is important! Let’s dig a little deeper to see what we can find out. We’ll start with the steps listed here to optimize your battery life: https://t.co/IS1pJIsAlN Let us know if you notice any change after completing the steps.,Tue Nov 21 21:33:42 +0000 2017
1433707,Updated my phone for 3 hours and still can’t type the letter “I️” without it changing it @115858 do somethin,@115858 The letter “eye”💀,1433706,@452882 That should not be happening. Let us help. Tell us more about this in DM. https://t.co/GDrqU22YpT,Thu Nov 02 06:13:35 +0000 2017
2641039,,"@AppleSupport My MBP keyboard has bad keys again 5 days after repair. I've loved every Mac I've ever had but I'm done with this one. I want a promise that you're working on a hardware fix to this known issue, or my money back.",2641038,@745316 This is definitely not what we expect after a hardware repair. We'd like to investigate things further. Please meet us in DM. https://t.co/GDrqU22YpT,Fri Nov 17 20:41:59 +0000 2017
